Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG
25,7.3,9.4,5.9,-,88,4.06,9.8,20.7,29.4,53.9,o, , , 
26,5.4,8,2,-,83,3.05,10.1,24.3,44.3,68.3,o, , , 
27,6.1,11.6,1,-,68,0,11.3,17.2,25.2,50.4,o, , , 
28,,,,,,,,,,,o, , , 
1,3.8,7,1,-,73,5.08,11.4,16.1,29.4,68.3,o, , , 
2,3.9,8.7,0.8,-,62,0,11.1,8.3,18.3,28.7, , , , 
3,1.7,6.8,-3,-,62,0,11.4,22,35.2,43.2, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, ,o, , 
6,,,,,,,,,,, ,o, , 
7,-3.3,0.1,-6.4,-,60,0,11.3,28.5,37,48.2, , , , 
8,-2.8,2,-7,-,56,0,10.9,23,32.4,46.9, , , , 
9,-2.8,1,-6,-,49,0,11.3,26.7,37,53.9, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, ,o, , 
13,2.3,4.6,-1,-,76,-,9.5,8.9,18,32.4,o, , , 
14,2.9,5,1.6,-,81,0,10,14.1,21.7,32.4,o, , , 
15,5.8,9.2,2,-,72,0,11.1,16.5,28.7,39.6,o, , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,13,17.5,8.4,-,53,0,11.3,14.4,25.9,39.6,o, , , 
20,11.1,12,9.9,-,94,12.95,7.7,16.3,25.2,35.9,o, , , 
21,9,11.3,6,-,91,10.41,7.9,20.2,33.5,51.9,o, , , 
22,,,,,,,,,,,o, , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,14,18,10.8,-,58,0,10.9,16.5,32.4,57.6, , , , 
26,7.6,10.7,5.6,-,89,11.94,11.4,10.7,22.2,57.6,o, , , 
27,6.1,8,4,-,90,5.59,10.6,12,18.3,32.4,o, , , 
28,,,,,,,,,,,o, , , 
29,,,,,,,,,,,o, , , 
30,,,,,,,,,,,o, , , 
31,5.2,10.1,2,-,74,2.79,11.6,24.3,40.7,75.6,o, , , 
1,2.9,8,-0.7,-,74,0,11.4,15,29.4,57.6,o,o, , 
2,4.1,9.8,-1,-,77,0.76,10.3,13.5,25.9,39.6,o, , , 
3,6,8,4.3,-,89,6.1,11.1,16.3,22.2,32.4,o, , , 
4,,,,,,,,,,,o, , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,12.4,18,6.1,-,54,0,10.8,10.2,20.6,38.9, , , , 
8,9.9,12,8,-,87,0,6.8,11.5,18.3,35.9,o, , , 
9,9.9,15,6,-,62,0,9.3,16.3,25.9,35.9, , , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,,o, , , 
12,,,,,,,,,,,o, , , 
13,8.3,11.2,4.8,-,79,0.25,8.4,11.5,22.2,35.9,o, , , 
14,9.6,14.1,6,-,57,0,9.7,13.3,25.2,43.2,o, , , 
15,8.8,12,4.9,-,66,0,10.9,14.3,21.7,32.4,o, , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,12.5,18.3,5.6,-,45,0,10.5,11.3,18.3,29.4, , , , 
20,10.7,17.7,4,-,53,0,7.6,14.3,29.4,61.1, , , , 
21,7,13,0.7,-,53,0,10.5,10.9,18.3,35.9, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,16.8,23.2,10.1,-,37,0,10.9,12.6,25.2,46.9,o, , , 
26,12.4,17.6,7.5,-,69,3.05,9.7,10.6,18,46.9, , , ,o
27,13.4,19,5.7,-,56,0,11.1,10.2,18,25.2, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,,o, , , 
30,,,,,,,,,,,o, , , 
1,11.8,14.3,9.6,-,73,1.02,8.9,7.4,16.5,28.7,o, , , 
2,10.1,13.7,7,-,79,7.87,10.3,8.5,25.9,35.9,o, , , 
3,6.8,10.8,4,-,85,6.6,10,10.7,22.2,43.2,o, , ,o
4,,,,,,,,,,, , , , 
5,,,,,,,,,,,o, , , 
6,,,,,,,,,,,o, , , 
7,5.9,9.3,4,-,86,4.57,9.5,6.9,13,35.9,o, , , 
8,9.3,15,3.4,-,69,0,8.7,4.3,11.1,21.7, , , , 
9,10.5,14.4,7.7,-,78,4.57,8.9,7.6,16.5,25.2,o, , , 
10,,,,,,,,,,, , , , 
11,,,,,,,,,,,o, , , 
12,,,,,,,,,,, , , , 
13,6.4,8.4,4.7,-,79,0,10.3,8,16.5,25.2, , , , 
14,6.7,9,4.7,-,83,0,9.8,8.7,14.4,25.2,o, , , 
15,8.5,13.7,5,-,63,0,8.9,11.9,22.2,38.9, , , , 
16,,,,,,,,,,,o, , , 
17,,,,,,,,,,,o, , , 
18,,,,,,,,,,, , , , 
19,10.2,14.9,3.6,-,58,0,11.1,11.1,18.3,32.4, , , , 
20,13.6,20.4,9,-,48,0,10.9,13.7,25.9,39.6, , , , 
21,15.7,22.1,7,-,52,0,9.8,13.1,18.3,35.2, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,18.9,26.1,13,1009.3,62,0,11.7,9.6,20.6,32.4,o, ,o, 
26,14.1,19.2,6,-,87,19.05,6.9,11.7,29.4,48.2,o, ,o, 
27,12.8,17.1,9,-,80,0,10.1,6.7,14.4,35.9,o, , , 
28,,,,,,,,,,,o, , , 
29,,,,,,,,,,,o, , , 
30,,,,,,,,,,,o, , , 
31,9.4,13,6.5,-,89,5.08,9.7,13.1,18.3,57.6,o, , , 
1,12.3,16,8.6,-,81,0,7.4,8.7,18.3,32.4, , , , 
2,15.4,21,10,-,59,0,8,15.2,22.2,39.6, , , , 
3,17.8,23.1,12,-,51,0,10,19.1,28.7,39.6, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,,o, ,o, 
7,16.1,21.4,11,-,66,8.89,10.5,12.6,22.2,32.4, , , , 
8,16.1,20,13,-,80,9.91,10.9,10.2,24.1,35.9,o, , , 
9,18.1,24,14,-,80,4.06,8.7,9.6,18.3,32.4,o, , ,o
10,,,,,,,,,,,o, ,o, 
11,,,,,,,,,,,o, , ,o
12,,,,,,,,,,,o, , , 
13,14.2,18.6,8.9,-,70,0,10.5,9.1,20.6,28.7, , , , 
14,15.6,20.5,10.6,-,71,0.76,10.8,5.9,16.5,21.7,o, , , 
15,16.6,21.2,12.7,-,63,2.03,10.3,22.8,32.4,46.9, , , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,,o, , , 
18,,,,,,,,,,, , , , 
19,11.1,15.6,7,-,69,0.76,11.4,12.4,24.1,46.9,o, , , 
20,10.4,14.1,6,-,73,0,11.3,13.7,18.3,32.4,o, , , 
21,12.2,16.2,8,-,61,0,10.9,8.9,18,25.2, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,, , , , 
24,,,,,,,,,,, , , , 
25,21.5,27.4,15.6,-,52,0,10.8,10.9,18,25.2, , , , 
26,21.7,26.6,16.1,-,47,0,10.6,10.2,16.5,28.7, , , , 
27,22.9,28.5,16.8,-,44,0,10.1,7.8,13,21.7, , , , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, , , , 
30,,,,,,,,,,, , , , 
1,24.2,29.1,18,-,45,0,10.8,6.3,11.1,25.2, , , , 
2,26.4,32,18.5,-,41,0,10.8,6.5,13,31.3,o, ,o, 
3,25.6,31.8,21,-,61,0,11.1,11.5,31.3,46.9, , ,o, 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,, , , , 
7,20.9,27.4,13.9,-,41,0,10.8,5.9,13,21.7, , , , 
8,24.8,31,15.6,-,36,0,10.8,5.6,11.1,18, , , , 
9,25.8,31,19.5,-,47,0,10.8,9.6,18.3,28.7, , , , 
10,,,,,,,,,,,o, ,o, 
11,,,,,,,,,,, , ,o,o
12,,,,,,,,,,,o, , , 
13,21.3,27,15.9,-,64,0,11.1,8.7,18,28.7, , , , 
14,22.3,32.3,16,-,63,0,10.5,13.3,53.9,86.3,o, ,o, 
15,19.1,23.9,15,-,54,0,10.6,18.5,31.3,50.4,o, , , 
16,,,,,,,,,,,o, , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,22.3,29,15.7,-,40,0,10,10,14.8,31.3, , , , 
20,23.7,29.7,16.2,-,40,0,10.8,11.7,18.3,32.4, , , , 
21,21.1,28.2,16,-,61,2.03,10.3,10.4,24.1,35.9,o, , , 
22,,,,,,,,,,,o, , , 
23,,,,,,,,,,,o, ,o, 
24,,,,,,,,,,,o, , , 
25,15.4,20.3,9.4,-,69,0,11.9,10,22.2,35.9,o, , , 
26,15.4,19.4,12.5,-,84,4.06,11.1,11.7,25.9,39.6,o, , , 
27,16.8,23.5,11.5,-,68,7.87,11.4,9.4,18.3,25.2, , , , 
28,,,,,,,,,,,o, , , 
29,,,,,,,,,,,o, , , 
30,,,,,,,,,,, , , , 
31,18.3,25.3,12,-,65,0,10.9,6.9,14.8,28.7,o, , , 
1,20.3,25.2,16,-,65,0,10.5,10.7,22.2,35.9, , , , 
2,18.2,23,13.7,-,65,0,11.3,10,20.6,32.4,o, , , 
3,16.8,22,11,-,65,0,9.2,8.5,16.5,32.4, , , , 
4,,,,,,,,,,,o, , , 
5,,,,,,,,,,,o, , , 
6,,,,,,,,,,, , , , 
7,18.7,25,11,-,53,0,10.6,6.7,18,25.2, , , , 
8,16.1,20.7,13.5,-,80,0.76,11.3,12.2,24.1,32.4,o, , , 
9,17.9,24,11.4,-,66,0,10.1,4.4,13,21.7, , , , 
10,,,,,,,,,,,o, , , 
11,,,,,,,,,,,o, , , 
12,,,,,,,,,,,o, ,o, 
13,15.8,19,12.7,-,68,0,10.6,4.8,14.8,32.4, , , , 
14,16.1,21.6,11.8,-,71,9.91,11.4,12.2,20.6,32.4,o, ,o, 
15,14.5,17,4,-,91,9.91,6.9,12.6,25.9,39.6,o, , ,o
16,,,,,,,,,,,o, , , 
17,,,,,,,,,,,o, , , 
18,,,,,,,,,,,o, , , 
19,15.9,20.6,9.6,-,64,0,10.3,7.2,14.8,25.2, , , , 
20,20.3,26.6,13.2,-,60,0,12.1,6.5,14.4,21.7, , , , 
21,22.9,29.1,16.6,-,60,0,10.9,7.4,20.6,32.4, , , , 
22,,,,,,,,,,,o, , , 
23,,,,,,,,,,,o, , , 
24,,,,,,,,,,, , , , 
25,15.6,20.5,9.7,-,67,0,11.4,10.4,18.3,39.6,o, , , 
26,19.3,24.3,15.7,-,79,4.06,11.3,13.3,27.8,43.2,o, ,o, 
27,17.2,23.6,11,-,86,45.97,10.1,19.4,40.7,63,o, ,o, 
28,,,,,,,,,,,o, , , 
29,,,,,,,,,,,o, , , 
30,,,,,,,,,,,o, , , 
31,12.8,18.5,8.7,-,70,0,11.1,11.5,18.3,35.9, , , , 
1,14.1,19.2,9.5,-,64,0,11.3,11.9,18,25.2, , , , 
2,14.4,19.4,10,-,70,0,11.3,14.8,20.6,28.7, , , , 
3,15,20.4,10,-,71,0,9.2,12.6,18.3,32.4, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,,o, , , 
7,12.3,15,10.5,-,95,14.99,4.8,10,16.5,35.9,o, , ,o
8,14.6,19,12.2,-,86,9.14,9.7,15.7,25.9,46.9,o, , ,o
9,14.1,17.7,12,-,85,0.51,10.1,12.8,20.6,32.4,o, , , 
10,,,,,,,,,,, , , ,o
11,,,,,,,,,,, , , , 
12,,,,,,,,,,,o, , , 
13,13.1,18,8.7,-,77,0,10.6,9.8,18.3,32.4, , , , 
14,15.1,19,11.1,-,73,0,11.4,17.6,32.4,46.9, , , , 
15,13.5,16,10.9,-,76,6.35,10.9,19.4,33.5,50.4,o, , , 
16,,,,,,,,,,,o, , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,, , , , 
19,10.3,16.4,4.5,-,68,0,10.9,7.2,18,39.6, , , , 
20,12.4,19.2,7,-,69,0,10.6,6.9,16.5,35.9, , , , 
21,14.8,20.6,8.3,-,65,0,10.8,6.7,10.7,35.9, , , , 
22,,,,,,,,,,, , , , 
23,,,,,,,,,,,o, ,o, 
24,,,,,,,,,,,o, , , 
25,10.2,14,6.9,-,78,0,9.3,15.2,25.2,44.3,o, , , 
26,8.3,9.6,6.6,-,90,1.27,9.8,12.6,20.6,43.2,o, , , 
27,8.7,10.5,6.9,-,87,0,11.1,5.9,9.4,21.7,o, , , 
28,,,,,,,,,,,o, , ,o
29,,,,,,,,,,, , , ,o
30,,,,,,,,,,,o, , ,o
1,10.7,14,8.4,-,89,0,7.6,9.1,14.8,25.2,o, , ,o
2,12.4,15,9.9,-,96,13.46,4.7,10.7,18.3,28.7,o, , ,o
3,16.8,22,12.8,-,71,0,10.5,13.9,25.9,40.7, , , , 
4,,,,,,,,,,, , , , 
5,,,,,,,,,,,o, , ,o
6,,,,,,,,,,, , , , 
7,14.9,20.6,11,-,85,0,10,11.9,18.3,21.7, , , , 
8,13.4,18.4,10.8,-,85,0,8,8.9,13,21.7, , , , 
9,12.3,18.3,6,-,82,0,6.6,9.4,16.5,21.7, , , ,o
10,,,,,,,,,,, , , , 
11,,,,,,,,,,, , , , 
12,,,,,,,,,,, , , , 
13,6,11.5,1.8,-,79,0,5.6,19.3,27.8,44.3, , , , 
14,7.4,13,3,-,75,0,7.4,14.3,22.2,32.4, , , , 
15,8.5,10.4,6.7,-,81,0,8.7,9.3,18.3,29.4,o, , , 
16,,,,,,,,,,,o, , , 
17,,,,,,,,,,, , , , 
18,,,,,,,,,,,o, , , 
19,5.7,9.5,2,-,90,7.62,7.9,13.5,21.7,42.4,o, , , 
20,4.7,8.8,2,-,87,3.81,11.6,15,21.7,43.2,o, , , 
21,3,7.3,0,-,77,0,10.1,10.7,18.3,28.7, , , ,o
22,,,,,,,,,,, , , , 
23,,,,,,,,,,,o, , ,o
24,,,,,,,,,,,o, , , 
25,4.5,9.5,1.7,-,76,0,10.5,16.1,25.2,40.7, , , , 
26,4.9,9,-0.3,-,69,0,10.8,5.6,14.4,32.4, , , , 
27,6.6,10.6,4,-,69,0,11.4,10,14.4,18,o, , , 
28,,,,,,,,,,,o, , , 
29,,,,,,,,,,, , , ,o
30,,,,,,,,,,,o, , ,o
31,10,13.7,6.7,-,89,5.08,9.5,8,16.5,28.7,o, , , 
1,10.1,15,6,-,84,1.02,9,8,18.3,38.9, , , , 
2,8.2,11.7,4,-,90,0,6.1,11.3,21.7,35.9,o, , ,o
3,10.9,12,8.5,-,92,1.02,8.2,18.9,25.2,39.6,o, , , 
4,,,,,,,,,,,o, , , 
5,,,,,,,,,,, , , , 
6,,,,,,,,,,,o, , , 
7,5.9,7,4,-,93,6.1,7.9,2.2,7.2,18,o, , , 
8,3.4,4.1,2,-,87,6.6,8.5,14.6,22.2,46.9,o, , , 
9,5.9,7.4,2,-,95,11.94,7.2,11.3,14.8,32.4,o, , , 
10,,,,,,,,,,,o, , , 
11,,,,,,,,,,,o, , , 
12,,,,,,,,,,,o, , , 
13,12.4,14,11.3,-,87,10.92,8.7,29.6,43.2,64.8,o, , , 
14,12.4,16,9,-,77,0.51,11.7,22.6,35.2,57.6,o, , , 
15,7.8,9.3,5,-,82,0,10.6,6.5,14.8,39.6,o, , , 
16,,,,,,,,,,, , , , 
17,,,,,,,,,,,o, , , 
18,,,,,,,,,,,o, , , 
19,4.9,6.3,3.5,-,95,0,6.8,5.4,10.7,21.7,o, , ,o
20,4.4,6,2.7,-,95,0,4.8,8.9,18,21.7, , , ,o
21,2.7,4,2,-,87,0,8.2,15.2,21.7,28.7, , , , 
22,,,,,,,,,,,o, , , 
23,,,,,,,,,,,o, , , 
24,,,,,,,,,,, , , , 
25,0.3,4,-1.1,-,92,0,6,5.6,14.4,25.2,o,o, ,o
26,-0.6,1.8,-2,-,86,0,8.7,8,14.8,32.4,o,o, , 
27,-2.1,0,-4,-,87,0.25,8.9,7.2,11.1,18, ,o, , 
28,,,,,,,,,,, , , , 
29,,,,,,,,,,, ,o, , 
30,,,,,,,,,,, ,o, ,o
1,-6.2,-3.8,-8.1,-,84,0,8.9,20.7,29.4,39.6, ,o, , 
2,-6.2,-3.7,-8.3,-,87,0,6.9,3.9,11.1,14.4, ,o, , 
3,-5.7,-2.5,-9,-,84,0,8.9,8.5,13,21.7, , , , 
4,,,,,,,,,,, ,o, , 
5,,,,,,,,,,, ,o, , 
6,,,,,,,,,,, ,o, , 
7,-0.4,6,-1.1,-,91,0,5.1,12.6,20.6,28.7,o,o, ,o
8,-0.4,1,-3,-,96,11.43,2.7,14.1,25.9,39.6,o,o, ,o
9,-1.8,0,-5.1,-,94,5.08,7.6,17,28.7,48.2,o,o, , 
10,,,,,,,,,,,o,o, ,o
11,,,,,,,,,,,o, , ,o
12,,,,,,,,,,,o, , , 
13,-3.7,-1.5,-6,-,70,0,10.6,13.5,29.4,39.6, ,o, , 
14,-3.9,-2.6,-5,-,83,2.03,8.5,12,20.6,28.7, ,o, , 
15,-4.7,-2,-9,-,83,0,10,11.7,18.3,37, ,o, , 
16,,,,,,,,,,, ,o, ,o
17,,,,,,,,,,, ,o, , 
18,,,,,,,,,,, ,o, ,o
19,-0.8,4,-4.1,-,93,10.92,6.8,18,53.5,90,o,o, ,o
20,-1.8,1.7,-3.2,-,89,0.51,6.6,8.7,39.6,90, ,o, , 
21,0.6,2.3,-3,-,99,7.11,0.3,4.6,11.1,14.4,o,o, ,o
22,,,,,,,,,,,o, , ,o
23,,,,,,,,,,,o, , , 
24,,,,,,,,,,,o,o, , 
25,-7,-5,-12,-,84,0.76,9.8,9.8,14.8,28.7, ,o, , 
26,-5.8,4,-12,-,96,0,3.5,5.7,11.1,21.7,o,o, ,o
27,-4.1,-3,-5,-,97,0,2.6,3,7.6,10.7, , , ,o
28,,,,,,,,,,,o,o, ,o
29,,,,,,,,,,, , , ,o
30,,,,,,,,,,, , , ,o
31,-2.2,-1,-3.2,-,96,0,2.7,5,10.7,25.2, , , ,o
